Value,Below normal - severe concern,Below normal - moderate concern,Below normal - mild concern,No concern,Above normal - mild concern,Above normal - moderate concern,Above normal - severe concern
135,1.0355383217586223e-11,1.8431156600939858e-10,7.727899168030739e-06,0.8978611211445049,0.10065008677246759,0.0014791410698458951,1.9229193467004098e-06
136,4.799161068547164e-12,7.484612929431478e-11,4.133754592405836e-06,0.8862561043492764,0.11189984189986892,0.0018372560143697463,2.6639022472699725e-06
137,2.1972423880356473e-12,2.978728375069295e-11,2.172229551233862e-06,0.8737383785499946,0.12398328357568207,0.002272491619351338,3.6739934361925884e-06
138,9.937606293419776e-13,1.1613598971393913e-11,1.1213205076687771e-06,0.8602899944205438,0.13690478659187807,0.002799053095293939,5.044559169145737e-06
139,4.439781875476001e-13,4.433675648840563e-12,5.685949612255214e-07,0.8458988525587982,0.15066047590557538,0.003433207292964087,6.895642823511554e-06
140,1.9595436384634013e-13,1.6562307081358085e-12,2.8321254352814407e-07,0.8305594275464332,0.16523744150005507,0.004193463587884286,9.384151231747012e-06
141,8.548717289613705e-14,6.048495038157853e-13,1.3856260561162514e-07,0.8142733738041026,0.1806130273513501,0.00510074616961679,1.271411163464378e-05
142,3.68594044175552e-14,2.1571633368466792e-13,6.658743145759871e-08,0.7970500169225059,0.19675421558246928,0.006178551465927541,1.7149441413333692e-05
143,1.5654144647214707e-14,7.505107646466058e-14,3.142971360947655e-08,0.7789067285788025,0.21361712667946034,0.007453083568212561,2.3029743720226967e-05
144,6.5503158452884236e-15,2.5424107263916085e-14,1.4570700535010417e-08,0.7598691800848381,0.23114665589762298,0.008953359728808457,3.078971799799908e-05
145,2.7755575615628914e-15,8.326672684688674e-15,6.634417348827526e-09,0.739971468516711,0.24927626467832822,0.010711277316969683,4.0982853562613204e-05
146,1.1102230246251565e-15,2.6645352591003757e-15,2.966870193965576e-09,0.7192561097650043,0.2679279440174447,0.012761633096025295,5.431015465180599e-05
147,4.440892098500626e-16,7.771561172376096e-16,1.3030445611406094e-09,0.6977738943230223,0.2870123642811061,0.015142085369297033,7.165472352877453e-05
148,2.220446049250313e-16,2.220446049250313e-16,5.620525156402323e-10,0.6755836038752483,0.3064292229755717,0.01789304948671218,9.412310041492008e-05
149,1.1102230246251565e-16,0.0,2.3809165750066086e-10,0.6527515895020872,0.3260677984840425,0.0210575174555051,0.00012309432027346497
150,0.0,0.0,9.904987940956289e-11,0.6293512153700199,0.3458077138399878,0.024680793000102345,0.0001602776908400146
151,0.0,0.0,4.0466741069167256e-11,0.6054621749532467,0.36551991028551634,0.028810134403911485,0.00020778031685868457
152,0.0,0.0,1.6235790489815827e-11,0.5811696899831533,0.3850678257515595,0.03349429886469203,0.0002681853843593069
153,0.0,0.0,6.396883023285227e-12,0.5565636053134309,0.4043087685949502,0.038782983917891665,0.0003446421673303531
154,0.0,0.0,2.4750201887968615e-12,0.5317373956050739,0.42309547204869563,0.04472616372569842,0.0004409686180569719
155,0.0,0.0,9.403589018575076e-13,0.5067871020755372,0.4412778100083584,0.05137332067296048,0.0005617672422035055
156,0.0,0.0,3.5083047578154947e-13,0.48181021943476865,0.45870465011890127,0.058772575714884014,0.0007125547310952486
157,0.0,0.0,1.2856382625159313e-13,0.4569045544799888,0.4752258157758277,0.06696972422608809,0.000899905517966866
158,0.0,0.0,4.629630012686903e-14,0.43216707859252923,0.4906941247454478,0.07600718762707583,0.00113160903490081
