Value,Below normal - severe concern,Below normal - moderate concern,Below normal - mild concern,No concern,Above normal - mild concern,Above normal - moderate concern,Above normal - severe concern
49,0.014853628928648388,0.5378575997936822,0.4175289364957958,0.029759834779577256,0.0,0.0,5.3389311674374904e-11
50,0.008571801265021106,0.46192663763204045,0.4836195357569727,0.045882025340117566,0.0,0.0,8.269724696454698e-11
51,0.0047536121515926455,0.3847748582217253,0.5420953795559882,0.06837615005605885,0.0,0.0,1.2753935664475244e-10
52,0.0025322946393122603,0.3105687191034815,0.5883431824476227,0.09855580377359592,0.0,0.0,1.9584595316707912e-10
53,0.001295363645954728,0.24266783032052164,0.6185442632676923,0.13749254267887337,0.0,0.0,2.994352902558385e-10
54,0.0006360960142964833,0.18338626674917713,0.6301786444441233,0.18579899258592808,0.0,0.0,4.558376346904334e-10
55,0.00029977089961008563,0.13391785959422497,0.6223530685240466,0.24342930050035408,3.0448627488276183e-11,0.0,6.909347289179004e-10
56,0.00013554641462787398,0.09442149369855357,0.5958991050878907,0.3095438536942983,3.008744006638418e-10,0.0,1.0427600249200326e-09
57,5.8793059126371894e-05,0.06422992180251275,0.5532311617707794,0.3824801208786038,1.0694761109387513e-09,0.0,1.5669426966314693e-09
58,2.4458026588458637e-05,0.04212524734604717,0.49799700447962647,0.4598532846364247,3.0252101562610212e-09,1.416358658578219e-10,2.344467149737498e-09
59,9.756651756509527e-06,0.026620779430611252,0.434586996053994,0.5387824558706664,7.675038325400395e-09,8.252565248971771e-10,3.4926769544209605e-09
60,3.731630449088641e-06,0.01620077023164268,0.3675873261792726,0.616208146311163,1.821028084254262e-08,2.2563911849020946e-09,5.180800564361791e-09
61,1.3682201948084227e-06,0.009490234806562414,0.30126487357841836,0.6892434694912859,4.1200110707201374e-08,5.051682464429962e-09,7.651745317129884e-09
62,4.808613806028816e-07,0.005348825322353035,0.23915784730347467,0.7554927351719855,8.982217716668529e-08,1.0266095151642007e-08,1.1252533918100449e-08
63,1.619729489421573e-07,0.0028994472716602493,0.18382054965613448,0.8132796150693686,1.898811660142005e-07,1.9672129507705074e-08,1.6476592201530266e-08
64,5.228540378432456e-08,0.0015111288958884472,0.13673830117416141,0.8617500666591593,3.9076285415794805e-07,3.6200333323596586e-08,2.4022199530363535e-08
